site,player,n_hands,m,sd,bb100,se,lo,hi
FTP,e5wdR9KDyp7gSFtdaVNAQA,6493,0.09916230934978577,6.1607541279832585,9.916230934978577,7.645592998087948,-5.069131341273801,24.901593211230953
ABS,gSGBr7I0ax5a1CqaVuc3BQ,5848,0.0991310684926739,9.166335760139663,9.91310684926739,11.986491432433725,-13.58041635830271,33.406630056837486
IPN,Kegq/5wsp0RqnEk9dy1CAg,8080,0.09862871178896121,4.656876410903556,9.862871178896121,5.180707010796913,-0.29131456226582664,20.017056920058067
PTY,KYwnSUBjiZzBTRBqrSHsnw,6475,0.09859691073650559,8.226973882610418,9.85969107365056,10.223985672671239,-10.179320844785067,29.898702992086186
PS,1l5qoNYTyN/vMc//npoaVw,7435,0.09858271799325222,6.0390916630700495,9.858271799325221,7.0037580569235995,-3.869093992245034,23.585637590895477
PTY,/gbbNE4oHT0bZFRPygxwnw,8864,0.09854226849913524,10.339134832975109,9.854226849913523,10.981693676298036,-11.669892755630627,31.378346455457674
PS,xZxXMLyVePEu0dKBuDkT3g,10427,0.09853649061554412,3.3699639878754715,9.853649061554412,3.30024037526847,3.385177926028211,16.322120197080615
PS,rNWRAyxFj/uIKgF6Y1QUHQ,10301,0.09851519210191216,8.115014043785292,9.851519210191215,7.995572804874171,-5.81980348736216,25.522841907744592
PS,E00scQZJzqg1TcJZb3w3/w,5479,0.09830576919262635,9.606790310684783,9.830576919262635,12.978594425318983,-15.60746815436257,35.26862199288784
PTY,Z4nwqgGi5zEEAR/R+NZFJQ,5361,0.0981839131206035,9.38135727256667,9.81839131206035,12.812762380826832,-15.294622954360243,34.93140557848094
PS,CkGcRl5mCScTTaG7IkGJhA,10726,0.0980962151706666,5.835491911753669,9.809621517066661,5.634541411664961,-1.2340796497966622,20.853322683929985
ONG,UcSwJKDoueN3Uu5+2Wl21A,11338,0.09775276386508747,8.457692353295302,9.775276386508747,7.942983445423971,-5.792971166522237,25.34352393953973
PS,n/7hzJghGrOyzNSu1pznMQ,9925,0.09773803419501566,5.840981591009364,9.773803419501565,5.863009255320177,-1.7176947209259819,21.265301559929114
IPN,vA1JGSDLgcsgxVD24wKorA,5471,0.09769969037933991,4.247725412813816,9.769969037933992,5.742791876051876,-1.4859030391276846,21.025841114995668
ABS,tUao2jl5aNKf6KdSnvt5ew,6044,0.09706154845539089,8.791365220999932,9.70615484553909,11.308215977421193,-12.45794847020645,31.870258161284628
PTY,d21hrlY10bqoPIyubx2ltw,6159,0.09703389507795351,9.140189278797706,9.703389507795352,11.646624869165866,-13.123995235769746,32.53077425136045
PS,OMs25WATmBZ1Mn3o4Xi9wQ,10030,0.0970175121947083,8.890591844887416,9.70175121947083,8.877285888049576,-7.697729121106336,27.101231560048
PTY,xKtKsRnMkUNTU8ttL+HXAA,5464,0.09696084597743884,8.621889030896817,9.696084597743884,11.663988521217542,-13.165332903842497,32.557502099330264
PS,YeafH4Pr1vuxUQAVceY24g,5125,0.09687902383106511,4.988188553001213,9.687902383106511,6.967804012854123,-3.968993482087569,23.34479824830059
PS,L16d+Km8s7Gi6wT0+JEgYQ,10249,0.09676505222950044,7.018796679209856,9.676505222950043,6.933011416849379,-3.9121971540747396,23.265207599974826
FTP,hgjCELuyuri0y5tG1e3/4w,5352,0.0967541747999354,5.384986234995816,9.67541747999354,7.360825888183709,-4.7518012608465305,24.10263622083361
PS,kNu6wigcNlVStIMiUhJtSg,5697,0.09654466947123777,3.741927722524565,9.654466947123778,4.957609151977412,-0.06244699075194937,19.371380884999503
PS,7E4RdrRF4nun2sBJ5M4qdw,5807,0.09648613595607894,8.091361141366516,9.648613595607895,10.618072159307376,-11.162807836634563,30.460035027850353
PS,z0hSTyurotHui8rIgijyXg,8792,0.09648543958564046,8.164431851499224,9.648543958564046,8.707272347868907,-7.41770984325901,26.7147977603871
FTP,IQnfwUM0NhaxcxIl7r7s8g,8650,0.09645251077077636,5.5773921400046556,9.645251077077637,5.996849180728132,-2.108573317149501,21.399075471304776
PTY,dsKG5yCAWOnMdOJ288oNhg,27192,0.09639167015118265,11.02888621039405,9.639167015118264,6.68822816152766,-3.46976018147595,22.748094211712477
PS,vwyOvmLDwyJlvqi0KmlhQw,11929,0.09632073296472132,9.083476708736107,9.632073296472132,8.316681841123161,-6.668623112129264,25.93276970507353
PTY,cdQOD63rsrgm17RMZGZ7BQ,13832,0.09601112044733631,8.933724600574587,9.60111204473363,7.5960894496390035,-5.287223276558816,24.489447366026077
PS,kjQ9v1oPvy0VzEHfnyofkA,13566,0.09587917472553714,5.835452009798536,9.587917472553714,5.010125392538788,-0.23192829682230887,19.407763241929736
IPN,D+KZXuczmnZ8ZiwxctW7SA,5165,0.09572241087042928,3.1294493915047075,9.572241087042928,4.354444601884303,1.037529667349693,18.106952506736164
PS,8imrw6g4vxrcqmR0FoHRFw,8723,0.09569815545804414,5.726223392367079,9.569815545804413,6.131056954753234,-2.4470560855119246,21.58668717712075
ABS,YRXyD5Gm275t27NjTtcPtQ,13038,0.09562732128980454,12.381922076313389,9.562732128980453,10.84382694613758,-11.691168685449206,30.816632943410113
PTY,uEkfgk/FofVYhwFBwYFbYA,14113,0.09554394257847426,7.4131020393869065,9.554394257847425,6.240082152663697,-2.6761667613734197,21.78495527706827
PS,GlB1Oj8L+if4+SxM94G1UQ,22623,0.0953545778959246,4.20470057009106,9.53545778959246,2.795503085936513,4.056271741156895,15.014643838028025
PTY,pOVlQ7Bk3Kzoshd6xsjQeA,19663,0.0951342559893925,6.498236844003762,9.51342559893925,4.634155970250992,0.43047989724730584,18.596371300631194
PS,axPpHZY364oDAq7kVkU+jg,5418,0.09503045461517709,5.45148422977279,9.50304546151771,7.406196998596886,-5.013100655732186,24.019191578767604
PS,HR9I5ZM8XZYw7XWVYuiD6Q,6411,0.09493292860350916,8.902863285689751,9.493292860350916,11.119027794918432,-12.300001617689212,31.286587338391044
PTY,Vrs/UKIOTH4iG538TtRh4A,5474,0.09474222819366114,6.358557300761427,9.474222819366114,8.59421457725924,-7.3704377520619975,26.318883390794227
PTY,Q3VOZih7ck0BJwQ2ar91xA,15566,0.09446562644437417,9.268820784881393,9.446562644437417,7.429096026931332,-5.114465568347994,24.00759085722283
PS,arWjZqR2sRy0E0TKPnv/Eg,14139,0.09414032188828621,9.437782419846174,9.414032188828621,7.93707736622533,-6.142639448973027,24.97070382663027
PS,To4tTA/LKlzfndEIhDB/Ug,6014,0.09396324995973299,3.498941855837223,9.396324995973298,4.511853749950294,0.5530916460707225,18.239558345875874
IPN,obnAPFBeqn5LxZpi0vEvhg,7365,0.09375569006252353,3.7064582617575983,9.375569006252354,4.3188959210801885,0.9105330009351853,17.840605011569522
FTP,QzWmwLgtXPmLe2fReYGtug,7156,0.09368945127420748,5.177433852773949,9.368945127420748,6.120394174076764,-2.62702745376971,21.364917708611205
ONG,g9e9UB5IIb5Td7c+PzsY5g,9791,0.09365037269034227,9.546149764461958,9.365037269034227,9.647498466586528,-9.54405972547537,28.27413426354382
ONG,Z6MhhiT730aPM6SuDec1tw,7046,0.09346733344049996,10.948667076675182,9.346733344049996,13.04337350267243,-16.218278721187964,34.91174540928796
IPN,BZwiSwEYcVFhowvD3ZhfPw,23813,0.09346625768657253,3.9391980947652976,9.346625768657253,2.552705800461371,4.3433223997529655,14.34992913756154
PS,mRMmasiNJhITa/JuHIrCbQ,6564,0.09333333509107558,8.423838650841894,9.333333509107558,10.397423977788176,-11.045617487357266,29.71228450557238
PS,anwaoqbgDf+q18dOg0mwEw,22220,0.09327655444500095,5.945573838429927,9.327655444500095,3.988611615958912,1.509976677220628,17.145334211779563
ONG,Q5CR+R72UMU2poQN13C8xQ,8755,0.0931115105884338,11.339991541759717,9.311151058843379,12.11949867153434,-14.443066337363927,33.06536845505069
IPN,gDsFkJMNojJrOWeo337Tbg,8390,0.09305870098209494,1.6163521282256137,9.305870098209494,1.7646354475406214,5.847184621029877,12.764555575389112
FTP,WOA0jkaFDzz8yJRJwsEsiQ,8843,0.0929590254747381,13.114459446730278,9.29590254747381,13.946029578895088,-18.038315427160562,36.63012052210818
PTY,Ne5//DabIdf0xdN/vmCSTg,5232,0.0928188134611382,13.232539233276668,9.28188134611382,18.294027291905113,-26.5744121460202,45.13817483824784
ONG,JNPjkwoenm41z8pR9gyaIw,12715,0.09264461467349466,11.302409737620726,9.264461467349467,10.023349298792429,-10.381303158283693,28.910226092982626
PS,svm6VBh6W0yodqG/HaEk3A,13174,0.09252685164749685,4.1528825164965015,9.252685164749685,3.618185390472507,2.1610417994235718,16.3443285300758
FTP,saj6JaozzVo1h7lszXKjAQ,7461,0.09246973220332348,9.195592316302081,9.246973220332348,10.645870739176157,-11.618933428452918,30.112879869117613
PS,UcFkfWngu95uR8Jhrj+HrQ,14590,0.09235060187446041,6.608921849780145,9.235060187446042,5.471456747712129,-1.4889950380697314,19.959115412961815
PS,KN1A5v6LvQ6VrPmZpJIl9A,18373,0.09207947723677382,5.270698712664666,9.207947723677382,3.8884646394584337,1.5865570303388523,16.82933841701591
IPN,EIl3IT6b34WBXyqrmS+gLQ,7061,0.09192529396267286,2.9054343696396114,9.192529396267286,3.4576255912393012,2.4155832374382555,15.969475555096317
FTP,vQ5cTd9JP6DWNcCopKr+EA,6013,0.0918666528085296,4.570659227323678,9.18666528085296,5.894313638170609,-2.3661894499614338,20.739520011667352
PS,B/mVRcHY3+jB/ztXjq5R5g,7630,0.09182568816285029,6.3804820995664535,9.182568816285029,7.304512315073395,-5.134275321258825,23.49941295382888
PS,/t1Ug9U+u3fKl4UnE07OCw,7783,0.09178144858531882,6.391110983785389,9.178144858531882,7.244407041954401,-5.020892943698744,23.377182660762507
PS,VJeb5WusWFrWmbPbNcZKdg,9806,0.09157607462177368,9.149548826339958,9.157607462177369,9.239612008570266,-8.95203207462035,27.26724699897509
PS,c7JiTmr9NIBOw3k2JD8ACA,34011,0.091333612002033,5.808925169804171,9.1333612002033,3.1498225023944824,2.9597090955101146,15.307013304896486
ONG,RD/b3PaaM0L/6oqbUMFrSg,6675,0.09092846529648992,12.345260138725912,9.092846529648991,15.110353019660028,-20.523445388884664,38.70913844818264
PS,Yvjq4KWmySqEtIXITXXrKA,9416,0.09082466162390652,7.9042660275400864,9.082466162390652,8.145698355143974,-6.883102613691538,25.048034938472842
PTY,dIuA1tBl8NHpNAnKAYLrGQ,10366,0.09054517239826701,5.386324036094905,9.054517239826701,5.29038007891023,-1.31462771483735,19.423662194490753
IPN,cGI35HfB93aJWdjC96KpMg,5683,0.09036057783687658,4.348677394920964,9.036057783687658,5.768572600943902,-2.270344514162389,20.342460081537705
IPN,bWybvQP53RohkekGMHaUFA,10408,0.09035424649898681,3.702709952627552,9.035424649898681,3.629410168591398,1.9217807194595409,16.149068580337822
PS,ePRDJkuf4s0HzaYP8rvLvw,5548,0.09026045294205921,3.6363623248727377,9.026045294205922,4.882012907807646,-0.5427000050970658,18.59479059350891
IPN,zzVR+i7yAe8+YSPamGqHAw,6104,0.0902019587991122,2.7268908006482224,9.02019587991122,3.490281733198171,2.179243682842805,15.861148076979635
PS,KHb8l1YqfeRam7N1w9wrZw,13022,0.09019726296217954,4.312733951618212,9.019726296217954,3.779321361906943,1.6122564268803456,16.42719616555556
PTY,twvUSTyQ+svbxdSSJvba7A,12867,0.09008792567984564,8.262748949331188,9.008792567984564,7.284267854205696,-5.268372426258601,23.28595756222773
PTY,73sfYCsiIGu8N1SirzdQVw,5377,0.08978286959883536,6.704306539666892,8.978286959883535,9.142897374296249,-8.941791893737113,26.898365813504185
PS,kem0o3a/3AcDZBJg3cdvpQ,12289,0.08957960612726945,5.13384718836905,8.957960612726945,4.631105401458843,-0.11900597413238678,18.034927199586278
IPN,z+E5Xr4Fqk2fgutUkZycfA,14311,0.08954562912463108,4.9046006872150985,8.954562912463109,4.099856572173791,0.9188440310024788,16.99028179392374
PTY,6/JdsKTyUxU0PehHsjxkwQ,10306,0.08939299774810733,12.170890493022878,8.939299774810733,11.988843356364177,-14.558833203663054,32.43743275328452
PS,XXCTe9/bI2nhIMsJsR8wGA,5323,0.08937535177277327,9.98906390321483,8.937535177277327,13.691359005155713,-17.897528472827865,35.772598827382524
PTY,t5LZ+ciB241DyRb4KTu5uw,6277,0.08929960050729785,15.057400137522697,8.929960050729784,19.005264897837492,-28.320359149031702,46.18027925049127
IPN,86tsg5M4q9aFoMpzwjtIyA,11956,0.08920834658934784,4.731874214252848,8.920834658934783,4.327531504484703,0.4388729101447648,17.4027964077248
PTY,riqQbW+VUVX/TGQukiXkVA,13275,0.08916489840521988,7.306663867493369,8.916489840521988,6.341644078745976,-3.513132553820123,21.3461122348641
PTY,fl1ZXoD/buUf0RgYDxtlGA,9737,0.08915856890697933,7.586040457781551,8.915856890697933,7.6878087272447635,-6.152248214701803,23.98396199609767
ONG,sP2xpKyBOtk3GQIWD/ou6A,6056,0.08908506673287055,10.865911712814402,8.908506673287055,13.96282319434721,-18.458626787633477,36.275640134207585
IPN,aahhwUkQ10emPd7LdPUmyA,5389,0.08897291373003169,6.459063682696546,8.897291373003169,8.798638499529705,-8.348040086075054,26.142622832081393
IPN,SQhMIkcJyDoP7+aqkCr+tQ,15724,0.08885541510503124,4.79525620575633,8.885541510503124,3.8241093155486166,1.3902872520278358,16.380795768978412
PS,OaecF17XbGCnRgAzPOqrSw,9774,0.08879527269098592,7.472663158325107,8.879527269098592,7.558563028381121,-5.935256266528405,23.69431080472559
PS,ivQ+d0Nc4QvVp22kjitj1Q,11430,0.08874737503722453,4.007917162884577,8.874737503722454,3.748828920035255,1.5270328204533534,16.222442186991554
IPN,qVVq1HPPReIFJWh+V0awHQ,18733,0.08866723519346995,4.187876815292378,8.866723519346994,3.059780214634038,2.86955429866428,14.863892740029709
IPN,MtLJESd3xXWu0dT3H5gWZQ,10542,0.08862289053012831,3.819633156425134,8.862289053012832,3.7201474066299856,1.5708001360180601,16.153777970007603
PS,znJYDezLaduNKCbXf5pgVA,5621,0.08843889344915061,9.670974243836127,8.84388934491506,12.899219529929141,-16.438580933746053,34.12635962357618
PS,cnllodAuHHWF+cHPMe4AdA,9108,0.08836682106429186,5.826761510995064,8.836682106429187,6.10542262648317,-3.1299462414778265,20.8033104543362
PTY,8f/OvHtvI6Ow04kxT2n3AA,16572,0.08829784794478364,11.194283599728001,8.829784794478364,8.695785991424394,-8.213955748713449,25.873525337670177
PS,Pv2ReEOTGz5Mc1UeA4IYGA,21237,0.08814816087903252,9.022058364791267,8.814816087903251,6.190974978247562,-3.3194948694619697,20.949127045268472
PS,68rhGjOGYLx4apOHaevGog,7581,0.08814008668008069,3.8802688684670428,8.81400866800807,4.456547821185682,0.07917493848413315,17.548842397532006
PS,VvVj6q29EpKe+TjH096N3g,10651,0.08793164836509487,5.522611951515269,8.793164836509487,5.351177243757915,-1.6951425612560271,19.281472234275
PS,nfyJYHUcSB3kM9OXV/xK/Q,10245,0.08753989671369249,4.828794903891134,8.753989671369249,4.770707371823336,-0.5965967774044909,18.104576120142987
ABS,uUr5VW+nLr7e9CueUrQ47g,18190,0.08730250369386729,9.438454321750001,8.730250369386729,6.998170654852395,-4.986164114123966,22.446664852897424
PS,QINV/ESzBoh9N5g31uEO1g,8875,0.08716506908980894,5.568500991191166,8.716506908980893,5.910906919179822,-2.868870652611557,20.30188447057334
ONG,yIcIOHaBsoF53Tkyx7nVSw,9894,0.08712898594127151,13.060017642516588,8.712898594127152,13.129790926224532,-17.02149162127293,34.44728880952724
PS,YIbEvNhNyAw2AYWS6dGNmQ,15168,0.08702630574917146,4.7929902230817145,8.702630574917146,3.891727140509647,1.074845379518238,16.330415770316055
PS,3PmVnC/15cl4oyI1TKIt4g,17986,0.08679222572686222,4.077657382623157,8.679222572686223,3.0404890078946836,2.7198641172126434,14.638581028159802
PS,Kj7/Z3URbLHj8XfDyp+Rfg,8203,0.08673008377708637,8.942639755549818,8.673008377708637,9.873687556239307,-10.679419232520406,28.02543598793768
ABS,h3sZ/TSude02gD1QMh1enw,5350,0.08672495219055737,8.113368639923687,8.672495219055737,11.092369246030128,-13.068548503163314,30.413538941274787
PS,DdPXdieucQ+n99u1n3A+rQ,5840,0.08666181194768223,5.3493882878198065,8.666181194768223,6.999994502671976,-5.053808030468851,22.386170420005296
IPN,PpZ28/UcbIIOQWxqEA61cw,5564,0.08663371415295934,4.055569737634419,8.663371415295934,5.436987231218893,-1.993123557893096,19.319866388484964
ABS,YTl1HrDTF18WWtXqWXBsGg,8516,0.08661402150386653,8.417790945955279,8.661402150386653,9.121795036086604,-9.217316120343092,26.5401204211164
PS,a4IoVeRA8jeQR01dNic1PQ,5927,0.08651678614608752,3.942278644966009,8.651678614608752,5.12070614003824,-1.3849054198661985,18.688262649083704
PTY,yCs6hKdQYQI9DTMsS8ZRuA,30916,0.08650204995007232,9.526234235357025,8.650204995007233,5.417882806379647,-1.9688453054968758,19.269255295511343
IPN,toiQcZSa9yVGp/sIDUQ9jg,13164,0.08650051271506118,4.797958245839639,8.650051271506118,4.181792962335582,0.45373706532837943,16.846365477683857
PS,eQlY4dWQyqhv8/n5ePiVAg,12292,0.08643914479413789,4.511313092843663,8.64391447941379,4.069037507759831,0.6686009642045203,16.61922799462306
PS,yDuB4qrhzsiUu1lvgEcLhg,10354,0.0864360815477902,4.3933445304941765,8.64360815477902,4.317587841693431,0.18113598505989614,17.106080324498144
IPN,QJ4jkbJiCiTeTXLw3Y5wAQ,6039,0.08634597391734003,4.013586775781029,8.634597391734003,5.164759965264446,-1.488332140184312,18.757526923652318
PS,K0b5wNInj6hUGRr6yzKFtw,8240,0.08629813851806724,5.774049436017445,8.629813851806723,6.3608754520484485,-3.837502034208235,21.09712973782168
PS,QEbIGci+itdw+re8RM5fZA,9568,0.08595125964121662,4.5318776391661375,8.595125964121662,4.633056453255576,-0.485664684259266,17.67591661250259
PTY,J18gerda7LxNBIokT1yJoA,11589,0.08590675019608071,8.309090934529186,8.59067501960807,7.718457736730839,-6.537502144384373,23.718852183600514
FTP,6cp8OHm09T2mtctZdaeCfg,8194,0.08583354021401879,5.729647550763442,8.58335402140188,6.3296533796279615,-3.822766602668924,20.989474645472683
PS,pVIRUIWqslZfN13NNQvzQQ,6322,0.08572682351750763,4.141840672948763,8.572682351750762,5.20914135781408,-1.6372347095648347,18.782599413066357
PS,CyHVL0gPNuYo+3t0+FPWlA,10562,0.08566953941648503,6.769707664826007,8.566953941648503,6.587139084108623,-4.343838663204398,21.477746546501404
PS,R1lDieF50PRt2HjSG9UcPA,32409,0.08552911083112746,5.970908193221022,8.552911083112747,3.3167105961920886,2.0521583145762534,15.05366385164924
PS,6sIO+N4N1znegIQzm2VLFw,5684,0.08543543125988416,4.044147438167395,8.543543125988416,5.3641380440596595,-1.9701674403685168,19.05725369234535
ABS,ouQv0Sc4aPg8AuwhCk+lmw,6858,0.08468819734607555,8.837346828155459,8.468819734607555,10.671443249266865,-12.4472090339555,29.38484850317061
PS,dtZ84flFEi4Q+SGrHMJRDQ,8091,0.08458719205398109,5.207319687151134,8.45871920539811,5.7891278395149195,-2.8879713600511323,19.80540977084735
PTY,OdJkoJ6da9PpdGWQnsxHMA,6257,0.08437334447896708,8.14936656190644,8.437334447896708,10.30245616836281,-11.755479642094398,28.630148537887813
ONG,jqBGB1GxLPks+/4k4fJyVQ,14023,0.08430827992435555,9.471378965939898,8.430827992435555,7.998208970003164,-7.245661588770647,24.107317573641758
PTY,HNzM1J50SxbJDR2dKQNrGw,7272,0.08374202424482052,10.497095858978495,8.374202424482052,12.309551455292974,-15.752518427892175,32.50092327685628
PS,bPYEHTe0zBqOEQfvZaQ9uQ,5363,0.08372412801188985,4.4490113860584035,8.372412801188984,6.0751865559725875,-3.534952848517287,20.279778450895257
PS,L5tZAoJvXL9AMcv1Ur6/VA,18093,0.08360972732942983,4.174594904056394,8.360972732942983,3.103552147566811,2.278010523712034,14.443934942173932
PTY,jV8LonUYgOYV40v7HauNHw,5315,0.08358664010613737,4.610721613579675,8.358664010613737,6.324369953699152,-4.037101098636601,20.754429119864074
PS,9ixVegaaCrUIzRQT4gqUHQ,5524,0.08333997113615339,4.747256280095502,8.33399711361534,6.387278351894518,-4.185068456097916,20.853062683328595
IPN,6ZYQhNYsdk4WRAmQgowAEQ,10359,0.08318121128991852,4.129243339458971,8.318121128991853,4.0570612130367385,0.3662811514398463,16.26996110654386
PS,5jIfIcvjxTyUldOGeGjDSQ,5470,0.082956123508009,3.9124900686733968,8.2956123508009,5.2900476626633886,-2.072881068019342,18.66410576962114
PS,xZO0Qn/ojjOuLxL1qGwUFg,19804,0.08288056381766097,6.446982388274504,8.288056381766097,4.581208153444199,-0.6911115989845324,17.26722436251673
ABS,X9NiemjD3yKVKrsB+ReJuQ,6627,0.08265874684317917,6.0092013104477955,8.265874684317916,7.38173190255678,-6.202319844693372,22.734069213329207
PS,zuQA+Q3QBj0dQiOGNFvaKQ,49072,0.08262173388932807,4.7624446676730905,8.262173388932807,2.1498742775250017,4.048419804983803,12.47592697288181
FTP,ti7JpXpjOpbzPRffOedf5Q,8482,0.08242808077620521,9.920515438777468,8.242808077620522,10.771721176017872,-12.869765427374505,29.35538158261555
ONG,HJETXi7hsKrVeEx+24PGnA,15138,0.08241860248528156,10.09870354134729,8.241860248528155,8.207887075033645,-7.8455984185377865,24.329318915594097
PS,CYwqB+ImiCDsnNdaSS6NYw,32606,0.0823953539137185,4.274290994986041,8.239535391371849,2.3670930136004618,3.600033084714944,12.879037698028753
ONG,VUPbOkEFxp7J4kQulg69Ng,10319,0.08218625634302175,13.102313557038682,8.218625634302175,12.898202240464133,-17.061850757007527,33.499102025611876
ONG,lPoxHHMj5fY2Oj8ANFXoVQ,9886,0.082110223386549,7.196904944268836,8.2110223386549,7.238281409236396,-5.976009223448436,22.398053900758235
PTY,JSbcKfq+h48JAH2c9IQexQ,5509,0.08210429719421539,10.73410586990571,8.210429719421539,14.462037662686086,-20.135164099443188,36.55602353828627
PS,9nF8CwVQwdD43e4w1dWUbg,5971,0.08197956989618965,4.509107897938668,8.197956989618966,5.835352448083663,-3.2393338086250125,19.635247787862944
PS,XwxYzmxk5ugXGER4nzdo+Q,5144,0.08195405714011071,6.184186209678381,8.195405714011072,8.62247766394745,-8.704650507325931,25.095461935348077
PS,blYAoClyuYYyDF2gG96ijQ,5585,0.08186660801713341,4.950877010422219,8.18666080171334,6.62476609574447,-4.79788074594582,21.1712023493725
PS,X7GlkHF+lkbarCLuZ4Uf0w,101706,0.08173679377197593,4.888124188481605,8.173679377197592,1.5327415975021632,5.169505846093353,11.177852908301832
PS,iWSdfFa3ivVb2ogGfVDHLw,12262,0.08155424224981095,4.553373519446317,8.155424224981095,4.111995414121562,0.09591321330283265,16.214935236659358
ONG,vkvhoH9z8i5BJAZhvUwKAA,48178,0.08134780183211486,9.506577055894962,8.134780183211486,4.331115735991091,-0.35420665933105155,16.623767025754024
PTY,O1IaNMEIKg+r7kFI6/S4uA,15797,0.08131134147203564,11.30300838767905,8.131134147203564,8.993044466492636,-9.495233007122003,25.757501301529132
PS,juRNTxD88Br0qG+YRSy+Og,17687,0.08085514728702126,6.713388560380774,8.085514728702126,5.0479459518180905,-1.8084593368613309,17.979488794265585
PTY,nWK+KSuoLivtDZdhs1+zAA,7409,0.08079772634500353,7.480624468685717,8.079772634500353,8.690765988802585,-8.954128703552714,25.11367397255342
PTY,m01yuNg4YMRJW7xkUGyoAg,7624,0.08073507091235702,10.374967956650476,8.073507091235701,11.882157924520165,-15.215522440823822,31.362536623295224
PS,9XmC0Ht9i8/VLU8WMfMhTg,8131,0.08069138844154913,5.548271090253605,8.069138844154914,6.15298267369067,-3.9907071962788,20.128984884588625
PS,2jNCmeh7IYLeB2cq5E/qsA,9045,0.08066680376011737,3.681632076719781,8.066680376011737,3.871115235387827,0.47929451465159634,15.654066237371879
PS,Yg8Sb/YHDM2f++9MHemGnw,8971,0.08045647059538308,3.903514303518052,8.045647059538307,4.121310606132129,-0.0321217284806643,16.12341584755728
PTY,loJ3wrfF1AZLNgA0ivBcrQ,8173,0.08038790529110901,8.648939407865896,8.038790529110901,9.566919179788473,-10.712371063274503,26.789952121496306
PTY,z/Ak5aaoDpQMU6DLgAn+Uw,19092,0.08003692633195113,8.97665984328592,8.003692633195113,6.4966437991213475,-4.729729213082727,20.737114479472954
PS,SEsQRKrGnsOUz0WmrDPdKA,14614,0.07998426160065832,7.345934542966111,7.998426160065832,6.076625932352135,-3.9117606673443523,19.908612987476015
PS,rXVsWU2B5/WtB6cIlVUN4w,8986,0.0799314704516995,5.7928396586789175,7.99314704516995,6.110943953411755,-3.984303103517089,19.97059719385699
IPN,LnCXUjs3VnUfZwLlRoqnyA,6383,0.07988602413235461,3.8262075102240365,7.988602413235461,4.789124172747464,-1.3980809653495667,17.375285791820488
PS,C+5fQ6GKOBl/tNn8QNjs2g,11295,0.07981420695623395,5.964892928473205,7.981420695623395,5.612541105510444,-3.0191598711770755,18.982001262423864
PS,J6jNYUqSDDfMFxgGb9+9/A,6316,0.07977043307563873,9.14411917658219,7.977043307563873,11.505905876430047,-14.574532210239019,30.528618825366763
ONG,mIj0XDXNP/nUTAG7hmBWAg,7540,0.07949348013126724,12.309296011855135,7.949348013126724,14.175798870516534,-19.83521777308568,35.73391379933913
IPN,SuAxxnb40cgvY7PzA80lRw,32062,0.07942294040834842,1.8876550702820996,7.942294040834843,1.0542104915892836,5.876041477319847,10.008546604349839
FTP,ZaYCGtNHUeItoUEheoYDMw,8269,0.07896430731046761,4.502352336679146,7.8964307310467605,4.9512286445710965,-1.8079774123125878,17.600838874406108
ONG,taO9pfadiS5/ToFtkkjR6w,8782,0.07892706543521073,12.132195242513774,7.892706543521073,12.94621080383232,-17.481866631990275,33.26727971903242
PTY,7o6LOyOh6An142vULsqDSA,15775,0.078799315788761,11.050208939257239,7.8799315788761,8.798037441481231,-9.364221806427114,25.124084964179314
PS,UgBUE0pOJDwUdQ53XJt8MQ,18531,0.0787591965944757,4.023283010114816,7.875919659447569,2.955501303507869,2.0831371045721463,13.668702214322991
PS,+hDs7Ei5JknOSC1wdoTz/w,6620,0.078630664262054,6.19659510047392,7.863066426205401,7.615950708558482,-7.064196962569224,22.790329814980026
PTY,45eOIoud8DoywFPczcekVA,7131,0.07853555120658347,4.090303961064866,7.8535551206583465,4.843734883921994,-1.640165251828761,17.347275493145453
PS,h6FuL5+uT/kmRDg1y+l6QA,7036,0.07807205997528154,6.097191988338634,7.807205997528153,7.268870888960038,-6.43978094483352,22.054192939889827
PS,nXDI8Y/S6POzRwANu3d8hQ,28562,0.0779478860582472,7.2570431979795815,7.794788605824721,4.2940332288096865,-0.6215165226422652,16.21109373429171
PS,DYOB4Z6bBQpcmrCQgJEaMg,9288,0.07785959991295144,4.194978040240516,7.785959991295144,4.352798751917978,-0.745525562464092,16.31744554505438
PTY,glaxkz3JJu9JUZbr1PX/aA,8940,0.07756124910683906,6.506112412911809,7.756124910683907,6.881019734259736,-5.730673768465175,21.24292358983299
PS,GXeeaPyQLx+kT4QgmPDMjQ,11149,0.07742858030044324,9.44270572915704,7.7428580300443235,8.942902541329321,-9.785230950961143,25.270947011049792
PS,j8cchuW+1kblo9oD1PQ1DQ,25756,0.07736998911840559,7.292436926492248,7.736998911840559,4.543949261388305,-1.169141640480519,16.64313946416164
PS,TTblK3vapLyk1scqcWVBeg,6206,0.0773267821449927,7.088633913712486,7.73267821449927,8.99822114789102,-9.90383523536713,25.36919166436567
PS,5XR7pUq68rf90Z/MolFX7g,9469,0.07731052485885458,5.889314217697632,7.731052485885457,6.0521915931620685,-4.131243036712196,19.59334800848311
PS,NiuqjGNtZDYc7r6foa4sFQ,6264,0.07730603357598585,4.708610622162608,7.730603357598585,5.949314167727194,-3.9300524111467157,19.391259126343886
